binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libfribidi0	1.0.8-2ubuntu3.1	fribidi	1.0.8-2ubuntu3.1	fribidi/1.0.8-2ubuntu3.1/fribidi_1.0.8-2ubuntu3.1.dsc	fribidi/1.0.8-2ubuntu3.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fribidi/1.0.8-2ubuntu3.1/fribidi_1.0.8-2ubuntu3.1.dsc
libfribidi0	1.0.8-2ubuntu3.1	fribidi	1.0.8-2ubuntu3.1	fribidi/1.0.8-2ubuntu3.1/fribidi_1.0.8.orig.tar.bz2	fribidi/1.0.8-2ubuntu3.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fribidi/1.0.8-2ubuntu3.1/fribidi_1.0.8.orig.tar.bz2
libgbm-dev	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz
libgbm-dev	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc
libgbm-dev	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz
libgbm1	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz
libgbm1	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc
libgbm1	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz
libgcc-11-dev	11.4.0-1ubuntu1~22.04.3	gcc-11	11.4.0-1ubuntu1~22.04.3	gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0-1ubuntu1~22.04.3.debian.tar.xz	gcc-11/11.4.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0-1ubuntu1~22.04.3.debian.tar.xz
libgcc-11-dev	11.4.0-1ubuntu1~22.04.3	gcc-11	11.4.0-1ubuntu1~22.04.3	gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0-1ubuntu1~22.04.3.dsc	gcc-11/11.4.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0-1ubuntu1~22.04.3.dsc
libgcc-11-dev	11.4.0-1ubuntu1~22.04.3	gcc-11	11.4.0-1ubuntu1~22.04.3	gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0.orig.tar.gz	gcc-11/11.4.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-11/11.4.0-1ubuntu1~22.04.3/gcc-11_11.4.0.orig.tar.gz
libgcc-s1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.debian.tar.xz	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.debian.tar.xz
libgcc-s1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.dsc	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0-1ubuntu1~22.04.3.dsc
libgcc-s1	12.3.0-1ubuntu1~22.04.3	gcc-12	12.3.0-1ubuntu1~22.04.3	gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0.orig.tar.gz	gcc-12/12.3.0-1ubuntu1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gcc-12/12.3.0-1ubuntu1~22.04.3/gcc-12_12.3.0.orig.tar.gz
libgcrypt20	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.debian.tar.xz	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.debian.tar.xz
libgcrypt20	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.dsc	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.dsc
libgcrypt20	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2
libgcrypt20	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2.asc	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2.asc
libgcrypt20-dev	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.debian.tar.xz	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.debian.tar.xz
libgcrypt20-dev	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.dsc	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4-3ubuntu3.dsc
libgcrypt20-dev	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2
libgcrypt20-dev	1.9.4-3ubuntu3	libgcrypt20	1.9.4-3ubuntu3	libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2.asc	libgcrypt20/1.9.4-3ubuntu3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgcrypt20/1.9.4-3ubuntu3/libgcrypt20_1.9.4.orig.tar.bz2.asc
libgd3	2.3.0-2ubuntu2.3	libgd2	2.3.0-2ubuntu2.3	libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0-2ubuntu2.3.debian.tar.xz	libgd2/2.3.0-2ubuntu2.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0-2ubuntu2.3.debian.tar.xz
libgd3	2.3.0-2ubuntu2.3	libgd2	2.3.0-2ubuntu2.3	libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0-2ubuntu2.3.dsc	libgd2/2.3.0-2ubuntu2.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0-2ubuntu2.3.dsc
libgd3	2.3.0-2ubuntu2.3	libgd2	2.3.0-2ubuntu2.3	libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0.orig.tar.gz	libgd2/2.3.0-2ubuntu2.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libgd2/2.3.0-2ubuntu2.3/libgd2_2.3.0.orig.tar.gz
libgdbm-compat4	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23-1.debian.tar.xz	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23-1.debian.tar.xz
libgdbm-compat4	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23-1.dsc	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23-1.dsc
libgdbm-compat4	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23.orig.tar.gz	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23.orig.tar.gz
libgdbm-compat4	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23.orig.tar.gz.asc	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23.orig.tar.gz.asc
libgdbm6	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23-1.debian.tar.xz	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23-1.debian.tar.xz
libgdbm6	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23-1.dsc	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23-1.dsc
libgdbm6	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23.orig.tar.gz	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23.orig.tar.gz
libgdbm6	1.23-1	gdbm	1.23-1	gdbm/1.23-1/gdbm_1.23.orig.tar.gz.asc	gdbm/1.23-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdbm/1.23-1/gdbm_1.23.orig.tar.gz.asc
libgdk-pixbuf-2.0-0	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.debian.tar.xz	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.debian.tar.xz
libgdk-pixbuf-2.0-0	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.dsc	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.dsc
libgdk-pixbuf-2.0-0	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg.orig.tar.xz	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg.orig.tar.xz
libgdk-pixbuf-2.0-dev	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.debian.tar.xz	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.debian.tar.xz
libgdk-pixbuf-2.0-dev	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.dsc	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg-1ubuntu0.5.dsc
libgdk-pixbuf-2.0-dev	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf	2.42.8+dfsg-1ubuntu0.5	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg.orig.tar.xz	gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gdk-pixbuf/2.42.8+dfsg-1ubuntu0.5/gdk-pixbuf_2.42.8+dfsg.orig.tar.xz
libgirepository-1.0-1	1.72.0-1	gobject-introspection	1.72.0-1	gobject-introspection/1.72.0-1/gobject-introspection_1.72.0-1.debian.tar.xz	gobject-introspection/1.72.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gobject-introspection/1.72.0-1/gobject-introspection_1.72.0-1.debian.tar.xz
libgirepository-1.0-1	1.72.0-1	gobject-introspection	1.72.0-1	gobject-introspection/1.72.0-1/gobject-introspection_1.72.0-1.dsc	gobject-introspection/1.72.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gobject-introspection/1.72.0-1/gobject-introspection_1.72.0-1.dsc
libgirepository-1.0-1	1.72.0-1	gobject-introspection	1.72.0-1	gobject-introspection/1.72.0-1/gobject-introspection_1.72.0.orig.tar.xz	gobject-introspection/1.72.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/gobject-introspection/1.72.0-1/gobject-introspection_1.72.0.orig.tar.xz
libgl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libgl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libgl-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libgl1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libgl1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libgl1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libgl1-mesa-dri	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz
libgl1-mesa-dri	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc
libgl1-mesa-dri	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz
libglapi-mesa	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.diff.gz
libglapi-mesa	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1-1ubuntu3.1~22.04.3.dsc
libglapi-mesa	23.2.1-1ubuntu3.1~22.04.3	mesa	23.2.1-1ubuntu3.1~22.04.3	mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz	mesa/23.2.1-1ubuntu3.1~22.04.3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/23.2.1-1ubuntu3.1~22.04.3/mesa_23.2.1.orig.tar.gz
libgles-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libgles-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libgles-dev	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libgles1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libgles1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libgles1	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libgles2	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.debian.tar.xz
libgles2	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0-1.dsc
libgles2	1.4.0-1	libglvnd	1.4.0-1	libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz	libglvnd/1.4.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.4.0-1/libglvnd_1.4.0.orig.tar.gz
libglib2.0-0	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.debian.tar.xz	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.debian.tar.xz
libglib2.0-0	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.dsc	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.dsc
libglib2.0-0	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4.orig.tar.xz	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4.orig.tar.xz
libglib2.0-dev	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.debian.tar.xz	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.debian.tar.xz
libglib2.0-dev	2.72.4-0ubuntu2.9	glib2.0	2.72.4-0ubuntu2.9	glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.dsc	glib2.0/2.72.4-0ubuntu2.9	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/glib2.0/2.72.4-0ubuntu2.9/glib2.0_2.72.4-0ubuntu2.9.dsc
