sdk_file	system_path	binary_package	binary_version	source_package	source_version
/usr/include/x86_64-linux-gnu/bits/error.h	/usr/include/x86_64-linux-gnu/bits/error.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/eventfd.h	/usr/include/x86_64-linux-gnu/bits/eventfd.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h	/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fcntl.h	/usr/include/x86_64-linux-gnu/bits/fcntl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fcntl2.h	/usr/include/x86_64-linux-gnu/bits/fcntl2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fenv.h	/usr/include/x86_64-linux-gnu/bits/fenv.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/floatn-common.h	/usr/include/x86_64-linux-gnu/bits/floatn-common.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/floatn.h	/usr/include/x86_64-linux-gnu/bits/floatn.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/flt-eval-method.h	/usr/include/x86_64-linux-gnu/bits/flt-eval-method.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fp-fast.h	/usr/include/x86_64-linux-gnu/bits/fp-fast.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/fp-logb.h	/usr/include/x86_64-linux-gnu/bits/fp-logb.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/getopt_core.h	/usr/include/x86_64-linux-gnu/bits/getopt_core.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/getopt_ext.h	/usr/include/x86_64-linux-gnu/bits/getopt_ext.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/getopt_posix.h	/usr/include/x86_64-linux-gnu/bits/getopt_posix.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/hwcap.h	/usr/include/x86_64-linux-gnu/bits/hwcap.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/in.h	/usr/include/x86_64-linux-gnu/bits/in.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/indirect-return.h	/usr/include/x86_64-linux-gnu/bits/indirect-return.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/initspin.h	/usr/include/x86_64-linux-gnu/bits/initspin.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/inotify.h	/usr/include/x86_64-linux-gnu/bits/inotify.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ioctl-types.h	/usr/include/x86_64-linux-gnu/bits/ioctl-types.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ioctls.h	/usr/include/x86_64-linux-gnu/bits/ioctls.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ipc-perm.h	/usr/include/x86_64-linux-gnu/bits/ipc-perm.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ipc.h	/usr/include/x86_64-linux-gnu/bits/ipc.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ipctypes.h	/usr/include/x86_64-linux-gnu/bits/ipctypes.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/iscanonical.h	/usr/include/x86_64-linux-gnu/bits/iscanonical.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/libc-header-start.h	/usr/include/x86_64-linux-gnu/bits/libc-header-start.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/libm-simd-decl-stubs.h	/usr/include/x86_64-linux-gnu/bits/libm-simd-decl-stubs.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/link.h	/usr/include/x86_64-linux-gnu/bits/link.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/link_lavcurrent.h	/usr/include/x86_64-linux-gnu/bits/link_lavcurrent.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/local_lim.h	/usr/include/x86_64-linux-gnu/bits/local_lim.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/locale.h	/usr/include/x86_64-linux-gnu/bits/locale.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/long-double.h	/usr/include/x86_64-linux-gnu/bits/long-double.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/math-vector.h	/usr/include/x86_64-linux-gnu/bits/math-vector.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mathcalls-helper-functions.h	/usr/include/x86_64-linux-gnu/bits/mathcalls-helper-functions.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mathcalls-narrow.h	/usr/include/x86_64-linux-gnu/bits/mathcalls-narrow.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mathcalls.h	/usr/include/x86_64-linux-gnu/bits/mathcalls.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mathdef.h	/usr/include/x86_64-linux-gnu/bits/mathdef.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mman-linux.h	/usr/include/x86_64-linux-gnu/bits/mman-linux.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mman-map-flags-generic.h	/usr/include/x86_64-linux-gnu/bits/mman-map-flags-generic.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mman-shared.h	/usr/include/x86_64-linux-gnu/bits/mman-shared.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mman.h	/usr/include/x86_64-linux-gnu/bits/mman.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/monetary-ldbl.h	/usr/include/x86_64-linux-gnu/bits/monetary-ldbl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mqueue.h	/usr/include/x86_64-linux-gnu/bits/mqueue.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/mqueue2.h	/usr/include/x86_64-linux-gnu/bits/mqueue2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/msq.h	/usr/include/x86_64-linux-gnu/bits/msq.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/netdb.h	/usr/include/x86_64-linux-gnu/bits/netdb.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/param.h	/usr/include/x86_64-linux-gnu/bits/param.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/platform/x86.h	/usr/include/x86_64-linux-gnu/bits/platform/x86.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/poll.h	/usr/include/x86_64-linux-gnu/bits/poll.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/poll2.h	/usr/include/x86_64-linux-gnu/bits/poll2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/posix1_lim.h	/usr/include/x86_64-linux-gnu/bits/posix1_lim.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/posix2_lim.h	/usr/include/x86_64-linux-gnu/bits/posix2_lim.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/posix_opt.h	/usr/include/x86_64-linux-gnu/bits/posix_opt.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/printf-ldbl.h	/usr/include/x86_64-linux-gnu/bits/printf-ldbl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/procfs-extra.h	/usr/include/x86_64-linux-gnu/bits/procfs-extra.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/procfs-id.h	/usr/include/x86_64-linux-gnu/bits/procfs-id.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/procfs-prregset.h	/usr/include/x86_64-linux-gnu/bits/procfs-prregset.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/procfs.h	/usr/include/x86_64-linux-gnu/bits/procfs.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/pthread_stack_min-dynamic.h	/usr/include/x86_64-linux-gnu/bits/pthread_stack_min-dynamic.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/pthread_stack_min.h	/usr/include/x86_64-linux-gnu/bits/pthread_stack_min.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/pthreadtypes-arch.h	/usr/include/x86_64-linux-gnu/bits/pthreadtypes-arch.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/pthreadtypes.h	/usr/include/x86_64-linux-gnu/bits/pthreadtypes.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ptrace-shared.h	/usr/include/x86_64-linux-gnu/bits/ptrace-shared.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/resource.h	/usr/include/x86_64-linux-gnu/bits/resource.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/rseq.h	/usr/include/x86_64-linux-gnu/bits/rseq.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sched.h	/usr/include/x86_64-linux-gnu/bits/sched.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/select.h	/usr/include/x86_64-linux-gnu/bits/select.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/select2.h	/usr/include/x86_64-linux-gnu/bits/select2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sem.h	/usr/include/x86_64-linux-gnu/bits/sem.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/semaphore.h	/usr/include/x86_64-linux-gnu/bits/semaphore.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/setjmp.h	/usr/include/x86_64-linux-gnu/bits/setjmp.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/setjmp2.h	/usr/include/x86_64-linux-gnu/bits/setjmp2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/shm.h	/usr/include/x86_64-linux-gnu/bits/shm.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/shmlba.h	/usr/include/x86_64-linux-gnu/bits/shmlba.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigaction.h	/usr/include/x86_64-linux-gnu/bits/sigaction.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigcontext.h	/usr/include/x86_64-linux-gnu/bits/sigcontext.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigevent-consts.h	/usr/include/x86_64-linux-gnu/bits/sigevent-consts.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/siginfo-arch.h	/usr/include/x86_64-linux-gnu/bits/siginfo-arch.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/siginfo-consts-arch.h	/usr/include/x86_64-linux-gnu/bits/siginfo-consts-arch.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/siginfo-consts.h	/usr/include/x86_64-linux-gnu/bits/siginfo-consts.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/signal_ext.h	/usr/include/x86_64-linux-gnu/bits/signal_ext.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/signalfd.h	/usr/include/x86_64-linux-gnu/bits/signalfd.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/signum-arch.h	/usr/include/x86_64-linux-gnu/bits/signum-arch.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/signum-generic.h	/usr/include/x86_64-linux-gnu/bits/signum-generic.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigstack.h	/usr/include/x86_64-linux-gnu/bits/sigstack.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigstksz.h	/usr/include/x86_64-linux-gnu/bits/sigstksz.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sigthread.h	/usr/include/x86_64-linux-gnu/bits/sigthread.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sockaddr.h	/usr/include/x86_64-linux-gnu/bits/sockaddr.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/socket-constants.h	/usr/include/x86_64-linux-gnu/bits/socket-constants.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/socket.h	/usr/include/x86_64-linux-gnu/bits/socket.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/socket2.h	/usr/include/x86_64-linux-gnu/bits/socket2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/socket_type.h	/usr/include/x86_64-linux-gnu/bits/socket_type.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/ss_flags.h	/usr/include/x86_64-linux-gnu/bits/ss_flags.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stab.def	/usr/include/x86_64-linux-gnu/bits/stab.def	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stat.h	/usr/include/x86_64-linux-gnu/bits/stat.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/statfs.h	/usr/include/x86_64-linux-gnu/bits/statfs.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/statvfs.h	/usr/include/x86_64-linux-gnu/bits/statvfs.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/statx-generic.h	/usr/include/x86_64-linux-gnu/bits/statx-generic.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/statx.h	/usr/include/x86_64-linux-gnu/bits/statx.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdint-intn.h	/usr/include/x86_64-linux-gnu/bits/stdint-intn.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdint-uintn.h	/usr/include/x86_64-linux-gnu/bits/stdint-uintn.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdio-ldbl.h	/usr/include/x86_64-linux-gnu/bits/stdio-ldbl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdio.h	/usr/include/x86_64-linux-gnu/bits/stdio.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdio2.h	/usr/include/x86_64-linux-gnu/bits/stdio2.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdio_lim.h	/usr/include/x86_64-linux-gnu/bits/stdio_lim.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdlib-bsearch.h	/usr/include/x86_64-linux-gnu/bits/stdlib-bsearch.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdlib-float.h	/usr/include/x86_64-linux-gnu/bits/stdlib-float.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdlib-ldbl.h	/usr/include/x86_64-linux-gnu/bits/stdlib-ldbl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/stdlib.h	/usr/include/x86_64-linux-gnu/bits/stdlib.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/string_fortified.h	/usr/include/x86_64-linux-gnu/bits/string_fortified.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/strings_fortified.h	/usr/include/x86_64-linux-gnu/bits/strings_fortified.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/struct_mutex.h	/usr/include/x86_64-linux-gnu/bits/struct_mutex.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/struct_rwlock.h	/usr/include/x86_64-linux-gnu/bits/struct_rwlock.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/struct_stat.h	/usr/include/x86_64-linux-gnu/bits/struct_stat.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/struct_stat_time64_helper.h	/usr/include/x86_64-linux-gnu/bits/struct_stat_time64_helper.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/syscall.h	/usr/include/x86_64-linux-gnu/bits/syscall.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/syslog-ldbl.h	/usr/include/x86_64-linux-gnu/bits/syslog-ldbl.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/syslog-path.h	/usr/include/x86_64-linux-gnu/bits/syslog-path.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/syslog.h	/usr/include/x86_64-linux-gnu/bits/syslog.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/sysmacros.h	/usr/include/x86_64-linux-gnu/bits/sysmacros.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-baud.h	/usr/include/x86_64-linux-gnu/bits/termios-baud.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-c_cc.h	/usr/include/x86_64-linux-gnu/bits/termios-c_cc.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-c_cflag.h	/usr/include/x86_64-linux-gnu/bits/termios-c_cflag.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-c_iflag.h	/usr/include/x86_64-linux-gnu/bits/termios-c_iflag.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-c_lflag.h	/usr/include/x86_64-linux-gnu/bits/termios-c_lflag.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-c_oflag.h	/usr/include/x86_64-linux-gnu/bits/termios-c_oflag.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-misc.h	/usr/include/x86_64-linux-gnu/bits/termios-misc.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-struct.h	/usr/include/x86_64-linux-gnu/bits/termios-struct.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios-tcflow.h	/usr/include/x86_64-linux-gnu/bits/termios-tcflow.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/termios.h	/usr/include/x86_64-linux-gnu/bits/termios.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/thread-shared-types.h	/usr/include/x86_64-linux-gnu/bits/thread-shared-types.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/time.h	/usr/include/x86_64-linux-gnu/bits/time.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/time64.h	/usr/include/x86_64-linux-gnu/bits/time64.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/timerfd.h	/usr/include/x86_64-linux-gnu/bits/timerfd.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/timesize.h	/usr/include/x86_64-linux-gnu/bits/timesize.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/timex.h	/usr/include/x86_64-linux-gnu/bits/timex.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types.h	/usr/include/x86_64-linux-gnu/bits/types.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/FILE.h	/usr/include/x86_64-linux-gnu/bits/types/FILE.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/__FILE.h	/usr/include/x86_64-linux-gnu/bits/types/__FILE.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h	/usr/include/x86_64-linux-gnu/bits/types/__fpos64_t.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/__fpos_t.h	/usr/include/x86_64-linux-gnu/bits/types/__fpos_t.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/__locale_t.h	/usr/include/x86_64-linux-gnu/bits/types/__locale_t.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
/usr/include/x86_64-linux-gnu/bits/types/__mbstate_t.h	/usr/include/x86_64-linux-gnu/bits/types/__mbstate_t.h	libc6-dev	2.35-0ubuntu3.13	glibc	2.35-0ubuntu3.13
